stoe_name,user,rate,avg_rate,review,review_count
그랜드키친,컼컼,4.0,2.8,"주니어 스위트룸 모든 것이 만족스러웠습니다.다만, 홍차와 스팀 우유를 같이 시켰을 때 매번 티스푼 같이 안 줘서 조금 당황 ^^..",193
그랜드키친,율운,5.0,4.3,가짓수는 적지만 재료가 좋아서 다 맛있음 양갈비는 최고임 통유리창이라 밝아서 배불리 먹어도 답답하지 않음 양갈비 크로플 대게 라갈비,206
그랜드키친,123sk,4.0,4.4,맛있어요,188
그랜드키친,가나다라,4.0,4.1,음식 맛있고 다 좋은데 가격대비 가짓수가 좀 적다는 느낌이 있음. 가격을 다운시키던지 음식수를 늘리던지 해야될듯. 비싸다는감이 있네요. 평일런치기준7.8만원선이 적당할듯요.10만원 내고 가라고 하면  안갈것같아요.양갈비 맛있대서 기대했는데 질겨서 실망,87
그랜드키친,.,4.0,3.3,괜찮은편,112
그랜드키친,지아노,5.0,3.5,,101
그랜드키친,Augustine,2.0,3.6,점심먹었는데 11만원의 퀄리티는 아니었습니다. 양갈비 주로 먹었네요. 특히 중식은 최악. 불도장이 삼계탕이었나 싶은 느낌. 만두는 뻑뻑. 쇠고기 갈비살은 질겨서. 깐풍기는 반죽이 절반인 느낌이었고. 피자는 믿고 걸렀구요. 말복이라서 장어구이 주신거는 센스있고 감사했습니다. 생선회도 저렴이만 잔뜩. 호텔명판과 부페라는 두가지 조합으로 판매하고 계신듯. 코로나라 힘드시겠지만 코엑스 대표 호텔 부페가 너무 저급하다는 인상을 주네요. 호텔 삐까번쩍 인테리어 구경 값 빼고 음식값만 따지면 많이 먹었으니 5~6만원 적절하다는 생각입니다. 너무 혹평드려 죄송합니다. 먹을 만큼 먹어봐서 그런지 참 많이 실망스러웠어요.,32
그랜드키친,초록이,5.0,4.1,고급식당,16
그랜드키친,먹둥이,5.0,3.8,동선도 좋고회랑 디저트가 장난 아님ㅋㅋ 아 한식도!커피 라떼아트도 좋았다직원들도 친절!,434
그랜드키친,Raem Kim,4.0,4.7,가격만큼 좋은 재료로 만든 맛있는 음식이 있는 곳 불도장은 정말 충격적으로 맛있었습니다.,3
그랜드키친,Bloody hot,5.0,3.4,인터콘티는 어디가나 최고죠 근데 파르아스점 그랜드키친은 인사성이 참 좋은거같아 사람이 기분이 좋아집니다 일하시면서 피곤하실텐데 맛있는 식사제공과 함께 즐겁게 일해주셔서 감사합니다,65
그랜드키친,Simon,5.0,3.4,전체적으로 퀄리티 높고 하나하나 다 맛있음.,32
그랜드키친,냠냠쩝,4.0,3.5,무난합니다 분위기는 좋아요,473
그랜드키친,;),4.0,3.1,나의 최애 뷔폐였는데 ..다른애들은 신라가 최고라는데 난 해산물 좋아해그런지 여기가 최고였고 직원@쉐프분들이 인간미가 철철이라 좋았는데!(엄마가 진열된 감 먹어도 되는거냐고 물으니깐 원래안되는건데 하며 앞치마속에 숨겨 주며 윙크했다함)마지막 갔을때 음식온도 관리가 넘안되서 그뒤로 한참을 안갔는데 이제 다시 함 가볼때가 되었지..(거의모든 음식들이 고기같은게 미지근하거나 차가웠음)근데 여긴 맥주 관리가 어캐된건지 찐 맥주맛집 국내 내가마셔본중탑!!!! 탄산 쵝오라거부터 호가든 다 맛있어서 그거먹다 음식못먹음 ..,173
그랜드키친,별달,5.0,3.6,봄볼로니 맛집=============랍스타 O육회 O대게 O크림새우 O과일 O불도장 X육전 X초밥 X,74
그랜드키친,🐷,4.0,4.0,,273
그랜드키친,메리밀크,4.0,3.8,다른것도아닌 와플이생각나서 다시 가게되는,41
그랜드키친,닉,5.0,4.2,뷔페 가성비 갑. 음식 종류도 많고 다 맛있음,36
그랜드키친,zx,2.0,2.4,예약하려고 했으나 예약번호 연결이 5시간내내 연락이 되질 않음. 성수기에는 예약받는 인원충원이 필요해보임. 호텔에 연락해서 조치를 취하긴했으나 가기도 전에 피곤함. ㅈ,5
그랜드키친,후킨드사,4.0,4.2,와플 최고네욧+_+,17
그랜드키친,고독한 탐식가,4.0,3.1,프리미엄 뷔페,"5,451"
그랜드키친,MJay Ko 고 민정,4.0,3.3,우리가족 Only,"8,538"
그랜드키친,9구르미,2.0,3.1,조식부페.,763
그랜드키친,정병준,5.0,4.6,,540
아선재,Cancun,4.0,3.7,,59
아선재,맛집 탐구 생활,2.0,3.6,삼성동 한정식 집 기본 으로 나오는 물이 맛있는집. - 둥글레 보리 결명자 를 섞어서 차를 끓였는데 이게 12만원 짜리 메뉴에서 제일 맛있는 메뉴였음. 물만 맜있었움,258
아선재,임소진,5.0,3.7,"식당 분위기가 너무 쾌적하고, 룸으로 되어 있어서 지인들과 조용히 이야기하면서 식사하기에 너무 좋았어요~ 정식메뉴에 나오는 음식들이 처음에 나오는 죽부터 마지막에 나오는 후식까지 전체적으로 너무너무 맛있었습니다. 특히 구절판이랑 굴튀김이 너무 맛있어서 또 먹고싶어요ㅎㅎㅎ 주차공간은 매우 넓어서 편하게 주차했습니다! 또 방문할게요! :)코스요리",3
아선재,맛있는게좋아,4.0,4.3,"후기때매 걱정을 조금 했는데 정갈하고 맛있었어요! 후식인 오미자차와 수박도 굿!(근데 식사류 였던 물,비빔냉면은 별로 였어요ㅠ)",53
아선재,명우진,5.0,5.0,,3
아선재,MR Park,1.0,2.1,종업원 아주머니....바빠도 장사 그렇게하지마세요....,60
아선재,쑤기,3.0,3.0,,1
아선재,라랏,1.0,3.4,맛은 나도 음식점 차리겠네 수준입니다.. 오징어 볶음은 왜이렇게 달달한지.. 설탕이 과한듯여..전은 그나마 먹을만했으나 자연별곡같은 뷔페에 나오는 전 수준입니다..서비스는 그냥 그런데 봉사료도 받고 그냥 위치가 강남이라서 그런건지 강남 아니라면 길거리 백반집 보다 못한 맛입니다..이걸 이돈 주고 먹는다면 차라리 프렌차이즈 한정식집을 갈거같습니다....,55
아선재,Alx,1.0,1.0,Really rude and bad service. Not friendly towards foreigner clientel even though the price would clearly demand a modicum of grace and manners. Stay away friends.,1
아선재,Claire🍀,5.0,4.2,다 맛있었어요 가족모임하기도 좋았구요 재방문의사 있음,54
아선재,회룡포,2.0,3.5,음식이야 한정식이 다 거기서 거기인데 열무물김치가 메뉴의 한가지로 들어가 있는게 좀 어이없음요. 개인 앞치마 요청했더니 주방에서 쓰던것 같은 걸 갖다주는거보고 정뚝떨. 요즘 작은 식당에서도 일회용 주든가 최소한 빨아서 곱게 개켜진 걸로 준비해주지않나요? 응대의 기본이 안된 식당이라는 인상을 받고  옴,64
아선재,내일은좋은일이생길거야,3.0,2.9,쏘쏘,219
아선재,공주,5.0,5.0,음식 하나하나가 정갈하고 담백하며 정성이 느껴져 먹는 내내 행복했습니다 특히 장어구이는 양념이 과하지 않아 그 부드러움이 입에서 살살 녹는드쌨습니다정말 최고입니다,1
아선재,죠스수박바,5.0,4.4,정중앙 직속 명셰프~!,11
아선재,정재봉,4.0,3.6,정갈하고 맛있었어요.서빙하시는분도 친절하시고.손많이가는 한식 집에서 잘 안해먹는데   잘~먹었습니다.,5
아선재,이한별,5.0,4.7,깔끔한 한정식 잘 먹었습니다.,3
아선재,kdkwn,1.0,1.2,"음식은 맛있었고 좋아하는 식당인데요 서비스가 아주 당황스럽습니다. 4만원 코스를 시켰는데1. 호박죽에 대추를 안넣었다고 이야기하시더니 그냥 먹어라2. 다음 코스 요리를 주면서 아직 덜 먹은 음식을 아직 먹어야되냐고 눈치줌3. 식사 준비하면서 나온 음식 왜 다 안먹었냐 이래서 식사를 할 수 있겠냐위 모든 이야기를 ""반말로"" 했습니다. 좀 어려보였는지 만만하게 생각하고 무시하는 것 같네요.제가 지금 김밥천국에 와있는지.. 아니 김밥천국도 안이러겠어요 도대체 왜 그러시는지? 직원 교육은 할 생각이 없으신지?지인이랑 같이 가서 크게 컴플레인도 못하고 나왔네요 기분 좋게 밥먹으려고 갔는데 기분만 상해서 나왔습니다.",6
아선재,짜증날땐짜장면,2.0,3.5,접객용.,36
아선재,판교테크노밸리,3.0,3.4,그냥 그렇소...맛은 괜찮은데요.음식이 너무 늦게 나오고그릇하나 달라는데 막 직원이 손님한테 바쁜척을 합디다...직원 바쁜걸 왜 손님한테 티내요 ㅎㅎ,159
아선재,슈퍼맨,1.0,3.2,"55,000원 짜리 먹었습니다. 자리값입니다. 다른곳 20,000원 초반대 또는 10,000원 후반대 입니다. 아직 연구 더 하셔야합니다. 너무 달아요. 이 글이 약이 되길 빕니다.",81
아선재,준,5.0,3.4,최고에요.  정갈하게 아주 맛있어요.손님 접대용으로 최고입니다.,7
아선재,김도현,1.0,2.4,점심에도 뚝배기로 나오던 된장찌개가 그보다 비싼 저녁식사에는 밥공기에 덜어서 나오네요. 왜 다른지 물어보니 직원들이 여유가 있어서 덜어서 준거라는데 납득이 어렵네요.. 더 비싼데..?,14
아선재,MS,1.0,3.6,"음식은 나쁘지 않았는데 서비스에 충격받았음. 10시까지인데, 직원들이 9시반부터 계산 재촉하고 언제 가냐고 눈치 주는데 이런건 진짜 주인이 알아야 된다고 생각함. 아니면 설마 주인이 그렇게 관리를 시키는건가? 왜 사람이 별로 없는지 알겠음. 처음에 나오는 크리미한 들깨죽? 비슷한 거 먹고 괜찮네 싶었고, 나머지 메뉴들도 안 튀고 무난했음. 음식이 특색은 없어도 간 안 세고 정갈한 편이고 장소가 괜찮으니 누가 봐도 손님 접대용 식당인데, 손님 접대하고 있는데 계속 들어와서 불편하게 굴면 어쩌겠다는 거임. 가족끼리 그냥 밥먹으러 가는거면 OK. 손님 모시고 가는건 비추.",33
아선재,재형,5.0,4.7,고급 한식집에 알맞는 가격과 맛있는 음식이 일품인것같습니다  그리고 고급 음식점은 맛으로 승부하지 양으로 승부하지않습니다..,14
아선재,팔,1.0,2.0,별로일것같았지만 정말별로였어요 불친절에다가 메뉴도 안될것같은데요 는 뭐인지 밥먹고 속이 불편했어요 ㅠ,4
아선재,AAA,1.0,2.3,"비싼돈 내고 기분 안좋고 싶으시면 가실만한 식당.1. 굉장히 어수선합니다 : 예약시스템도 제대로 안되어있는 것 같고, 그냥 찾아가시면 가게안내를 안해줍니다. 화 안내시면 계속 기다리셔야돼요.2. 전화 : 전화받으시는 직원도 제발 바꾸시는 거 추천드립니다. 불친절은 당연하고 전화통화하다가 손님오니까 그냥 끊어버리시네요. 예약 안받고 싶으신건가요??제가 평가 안해도 다른 분들이 가보시다가 알게되겠죠. 리뷰같은거 안쓰는데 심각해서 씁니다. 가지마세요.",3
아선재,.,3.0,2.5,장소는 새로 생겨 깔끔하고 조용해요.맛은 보통이고 양은 적고 가격은 비싸네요.서비스는 나쁘지 않아요.,64
아선재,"최현임(명시윤,명채윤)",5.0,5.0,,1
압구정제주집(狎鷗亭濟州緝),클드,1.0,3.0,"가격은 비싸고, 삼겹살은 냉삼이고, 특수부위는 왜 있는지 모르겠고, 불판은 불 조절안되서 다 타고... 6000원 짜리 소주가 젤 만족스러운 수준. 광고는 정말 열심히 잘 하시는거 같아요!",3
압구정제주집(狎鷗亭濟州緝),김규호(영업맨),5.0,5.0,맛도좋고 직원분들 서비스도 좋습니다,5
압구정제주집(狎鷗亭濟州緝),Emmanuel Joe,1.0,3.0,"One of the worst tasting cheese donkatsu ever served. Dish came with a mix of sides that did not compliment each other at all. Tator tots, wasabi... the dish was all over the place. The mayo or mayo-like sauce on the donkatsu was just over-kill qnd horrible. I would stick to the grilled meats and avoid any side menus at this place. I will never be returning to this place.",2
압구정제주집(狎鷗亭濟州緝),탄곰,5.0,4.3,직원분들도 친절하고 특수부위가 맛있어요야채가 많아서 식감이 좋아요재방문 의사 있어요👍👍다만 좀 어수선하고 테이블이 좁습니다,4
압구정제주집(狎鷗亭濟州緝),홈런볼,3.0,3.8,,49
압구정제주집(狎鷗亭濟州緝),진,5.0,5.0,맛있습니다. 친절합니다. 가격도 합리적입니다.또 가고 싶습니다.,4
압구정제주집(狎鷗亭濟州緝),초록초록,5.0,4.3,제주도 가서 먹은 느낌이 나서 좋았어요 직원 분들도 친절하고 밑반찬도 잘 나와서 맛있게 식사했어요 무엇보다 강아지 동반이 되서 너무 좋더라구요 재방문의사 100%입니당!,32
압구정제주집(狎鷗亭濟州緝),홍모,3.0,3.5,찌게는 맛있어요 콜키지 됩니다,178
압구정제주집(狎鷗亭濟州緝),양순조,4.0,4.6,,16
압구정제주집(狎鷗亭濟州緝),K,1.0,2.1,조작,21
압구정제주집(狎鷗亭濟州緝),맛집좋아,3.0,3.7,구냥 그냥...not bad,81
압구정제주집(狎鷗亭濟州緝),ㅇㄴㅇㄷ,1.0,4.4,제육돌솥 다 타서 나와서 탄맛,37
압구정제주집(狎鷗亭濟州緝),그늘아래,3.0,4.0,,103
압구정제주집(狎鷗亭濟州緝),👨‍💻,5.0,3.1,미래회관 가려다가마감했다고해서 여기로 왔는데직원들 전부 친절하고맛도 대박.........,40
압구정제주집(狎鷗亭濟州緝),Jay,1.0,1.2,광고도 적당히 해야지~이건 뭐 ㅋㅋㅋ,"3,044"
압구정제주집(狎鷗亭濟州緝),밥을먹자,4.0,4.3,자극적인 맛들이 있긴 한데 그래도 직원들 친절하고 맛있어요:),413
압구정제주집(狎鷗亭濟州緝),아라라,2.0,3.6,이해가 안되는 평점이였는데 평점이 올라온 날짜들의 집합을 보고 이해가 되었다,47
압구정제주집(狎鷗亭濟州緝),ㅇㄱㅁ,3.0,3.0,직원분도 친절하시구 한번정도 가볼만하지만 맛이나 가격이 합리적이지 않음 재방문의사 없음 발렛비 사천원,11
압구정제주집(狎鷗亭濟州緝),KK,5.0,3.5,핵꿀맛,77
압구정제주집(狎鷗亭濟州緝),김상천,5.0,5.0,맛있게먹었습니다감사합니다,2
압구정제주집(狎鷗亭濟州緝),ㅇㅅㅎ,5.0,5.0,맛있네요 분위기도 좋고다음에 또 찾아갈 집,2
압구정제주집(狎鷗亭濟州緝),유빈,5.0,5.0,올때마다 모든 직원분들 다 친절하시고 고기 뿐만아니라 음식들 다 맛있어요!,1
압구정제주집(狎鷗亭濟州緝),Y.SEO,5.0,5.0,멀리 사는데도 일부러 찾아와서 먹는곳 ㅋㅋㅋㅋ 이렇게 맛있는 고깃집은 처음이라 지인들한테도 엄청 추천했어요 ㅠ 서비스도 좋고 직원분들도 엄청 친절하세요‼️,1
압구정제주집(狎鷗亭濟州緝),Joker__Hh,5.0,5.0,발렛 가능 주차가능맛있게먹었습니다,4
압구정제주집(狎鷗亭濟州緝),.,5.0,3.7,오늘 첫끼로 선택해서 방문했는데 바쁜 와중에도 친절하게 해주셔서 감사합니다! 또 방문할게요,3
압구정제주집(狎鷗亭濟州緝),권오성,5.0,5.0,김에 구워먹는 고기맛이이렇게 어울릴수가정말 맛있게먹었습니다김리필 10번넘게했는데도 짜증안내주셔서 감사합니다,2
압구정제주집(狎鷗亭濟州緝),아잉,1.0,1.0,정말 남자 직원 불친절함. 안 가고 싶음. 사장님이 좀 아셨으면,2
압구정제주집(狎鷗亭濟州緝),효짱,1.0,1.0,"돼지고기 특수부위여서 맛도있고 생소하긴합니다. 음식자체는 나쁘지않았는데 서비스나 시스템의 문제가 굉장히 많습니다.우선 예약석이여서 자리를 비워두고 웨이팅을 시킵니다. 웨이팅 손님들은 일반 손님들이 다 먹을때까지 기다리구요. 예약시간이 한시간 반이상 남았는데도 말이죠. 따로 예약룸이 없고 빈자리 빼두는 건 이해는 하는데 차라리 그 시간에 밖에서 떨고있는 웨이팅하는 사람들을 줄여서 회전율을 높이는게 더 낫지 않을까요? 예약시간이 오래남았는데도 무조건 비워두니 저희말고 다른 분들도 불만이 많더라구요.-여기까지는 알아서 하시면 되구요.-⭐️여기부터는 제가 직접 겪은 일입니다. ⭐️1) 대기 1번이 되어서 추우니 안에서 대기를 하라기에 대기함. 2) 어떤 남자가 예약했다면서 찾아옵니다.예약자명과 예약 시간을 물어보니 시간은 따로 정하지않았대요. 3) 직원분이 오늘 예약자 명단에 없다고 함.4) 남자왈 : 어제 XX 누나랑 이야기했고 시간 안정하고 그냥 가면 된다고 했다함.5) 한참 실랑이를 하더니 통화를 하고 온다고 남자가 나갔습니다. 5-1) 저희는 자리가 있는데 언제 들어가냐하니 저기는 예약석이라서 이 후에 예약 2팀이 있어서 비워두는거라고 함.6) 한참 후에 남자가 다시와서 웨이팅명단에 이름을 적길래 정직한 업체구나 했습니다. 7) 근데 이후에 저희에게는 예약석이라고 빼놓은 그 자리에 그 남자를 앉히네요 ^^ 계속 기다린 저희는 뭐가되죠? ㅎㅎ 저희도 그렇게 막무가내로 우기면 예약안해도 오랫동안 기다린 사람들 다 제치고 먼저 들어가는건가요? ㅎㅎ 지인장사 어느정도 필요한 건 압니다.그래도 그 사람보다 먼저 오고 그 상황을 다 들은 저희에게 먼저 양해를 구해야 하는 게 예의아닐까요 ^^ 그 일에 대해 사과한마디 양해한마디 없으셨습니다 ^^ 사장님이 량현량하의 량하님이시던데, 더 잘되셨으면하고 동년배로써 응원했었는데.. 아쉽네요.그 이후로 직원분이 실수해서 위에서 물통떨어트려서 저희테이블과 옆테이블에 물 쏟으셨구요 ..^^ 저도 너무 놀랬고 알바분도 너무 죄송해하시길래 괜찮다고는 했는데, 다 먹고 나갈때까지 매니저나 직원 누구 하나 그 일과 물통 사건에 대한 언급 전혀 없어서 감정은 상할만큼 상했네요.(심심한 보상을 바라는 건 아닙니다. 말한마디라도 해주셨으면 이정도는 아니였을거에요.) 이 후에 저희와 같은 일을 당한 남성 두분도 있었구요. 먹는와중에도 몇몇팀이 왜 테이블 비었는데 안들어가냐고 항의를 몇번 하시더라구요. 영하의 날씨에 사람들 벌벌떠는데 괜히 제가 더 죄송한 마음이 들어서 빨리 먹고 나왔습니다.아쉬운 마음에 피드백 드리자면, 예약시스템에 대한 부분은 개선이 필요할 것 같네요. 비판과 피드백은 가감없이 받아들이면서 반성하고 개선해나가는 모습이 보여진다면 사업이 더 번창할 것 같네요. 자세한 내용은 네이버 블로그에 정리해서 기재하도록 하겠습니다.",1
추풍령칼삼겹살,예글,3.0,3.7,양 별로 없고 비쌈 맛은 있음김치찌개도 맛있었는데 좀 짬,27
추풍령칼삼겹살,제발그만좀하시라구요,2.0,3.5,고기가 넘 작고 적음.맛은 그럭저럭인데 사람 짱 많음,11
추풍령칼삼겹살,3점=평범,2.0,3.5,양이 적고 맛은 평범하며 가격이 비싸다.내부는 시끄럽다.,44
추풍령칼삼겹살,Jay,1.0,1.2,"소주 7000원, 맥주 8000원, 계란찜 7000원삼겹살 150g=17,000원","3,044"
추풍령칼삼겹살,ㅇㅇㅇ,2.0,4.0,맥주 소주 가격 안써있으니 참고하세요,21
추풍령칼삼겹살,ogap,3.0,3.6,시끄럽고 좁음,31
추풍령칼삼겹살,뿌뿌,5.0,3.3,카카오맵에는 11:30부터 운영한다고 써있지만 실제로 가면 주문은 12시부터 가능합니다! ☺️ 삼겹살 다 구워주시고 빠릿빠릿하셔서 굳굳 냉면도 맛나네영,19
추풍령칼삼겹살,이거때문에로그인함,3.0,4.0,ㅇㅇ소주가 너무 맛없는 집ㅇㅇ 그냥 모두가 아는 삽겹살 맛. 특별함이란 찾아볼 수 없고 얘기하면서 먹기엔 너무나 정신없는 분위기입니다. 연기도 너무 많이 나고 소란스러운 느낌으로 허겁지겁 먹고 빨리 나왔습니다,50
추풍령칼삼겹살,#,4.0,3.1,처음 먹었을 땐 정말 맛있었는데 최근에.. 고기질이 달라진건지 맛이 그닥이에요가격은 더 오르는데 왜.. 맛은 더 별로일까요 시장통마냥 시끄럽고 사람도 많아요,58
추풍령칼삼겹살,돼장,4.0,4.0,진짜 맛있는데 크기에 너무 비쌈; 그정도로 갈 정돈아니고 환기가 너무 안되서 먹고 카페나 어디가기 민망할정도임. 그래도 맛있게 겁나 쳐묵쳐묵함,197
추풍령칼삼겹살,.,3.0,3.4,맛은 괜찮은데 환기가 너무 안돼요.웨이팅 할 정도는 아닌걸로..,29
추풍령칼삼겹살,홀앙희,1.0,3.5,연예인 입맛 믿지마셈그들의 입맛 신뢰도 0됨,8
추풍령칼삼겹살,푸딩,5.0,3.8,해찬이 입맛 찐이네…근데 돈이 엔시티정도로 있어야 먹을 수 있음..양껏 먹으면 거지됨,62
추풍령칼삼겹살,히포,2.0,4.3,정말 웨이팅할 집은 아니에요ㅠㅠ 압구정치고 비싼 값을 못하는 게 아니라 그냥 비싸고 맛이 없어요.. 돼지 냄새납니다,10
추풍령칼삼겹살,zzzung,5.0,4.6,처음 먹었을때의 감동만큼은 아니에요  .. 그치만 여전히 맛있어영연옌 싸인 많은데 연예인 맛집인듯 퇴근하고 들렀더니 주변 직장인도 많아보이심 근데 실내가 좁고 어두워요 환기가 잘 안돼요,5
추풍령칼삼겹살,혀각,5.0,4.0,항상 맛있는 존맛탱 삼겹살 집!,63
추풍령칼삼겹살,강콩,5.0,5.0,맛있게 잘먹었어용,9
추풍령칼삼겹살,민,5.0,4.3,,305
추풍령칼삼겹살,보라,5.0,4.2,,626
추풍령칼삼겹살,선정,5.0,4.8,,9
추풍령칼삼겹살,이리노일반인여자친구,5.0,5.0,약간 1인분이 1인분이 아니지만 넘 맛있어서 기영이마냥 먹게되는 맛,4
추풍령칼삼겹살,J,5.0,4.4,늘 방문하는 곳이에요. 고기도 된장찌개도 넘 맛있어요!,10
추풍령칼삼겹살,박아무개,4.0,4.4,맛있는데 양에 비해 비싸요.....,33
추풍령칼삼겹살,건강하자,2.0,2.5,"몇년전까지 엄청 단골이었다 이사가는 바람에 오랜만에 갔는데 주먹만한 별거없는 된장찌게가 3천원, 전에있던 차별화된 메뉴도 없는데 1인분에 만오천원 ㅠㅠ 실망실망 대실망",12
추풍령칼삼겹살,Ray N.,5.0,5.0,JMT,5
추풍령칼삼겹살,c'est,5.0,4.4,,11
순리대로,쪄라뚱스트라,5.0,4.5,순대집인데 의외로 고급 분위기라 손님 데리고 가기 좋아요. 분위기 치곤 가성비 좋음.,25
순리대로,맛없으면 안먹는 키티,4.0,3.9,낮술하기좋은 동네 맛집 순대맛있고 전반적으로 괜찮아요,29
순리대로,이진우,5.0,5.0,,4
순리대로,blueskyss,2.0,2.5,그냥 먹을만 한 정도,262
순리대로,쫑,4.0,4.1,,435
순리대로,xxx일,1.0,3.6,깔끔해보여서 지나다니면서 항상 가보고 싶었다.맛은 비추.반찬 완전비추(특히 김치)주차아저씨가 내 옆테이블에 영수증 홀더를 틱 던질때..다시 오지않으리라..손님을 반기는 그 적극성은 칭친해줄만하나. 무엇보다도 음식의 맛이 우선되어안할듯..,17
순리대로,식도락,2.0,2.1,그냥저냥 이동네 밥집,36
순리대로,DalRong,4.0,2.5,"다대기와 들깨가루, 고추 좀 더 넣으니까 딱 입맛에 맛네요맛있어요",2
순리대로,왓더포크,3.0,3.9,솥밥은 없어졌지만 공기밥은 많이 개선되었네요 순대냄새도 예전보다 덜 나서 무난해졌습니다 별점 올려서 수정합니다 ———-김치 중국산 깍두기도 고춧가루 중국산 돼지국밥인데ㅜ분위기 깔끔하고 국밥 맛은 괜찮음안에 고기도 많이 들었음쌀을 진짜 폐급을 쓰시는듯. 솥밥인데 일케 맛없을 정도면 ..이년 묵은 쌀 쓰시나요? 밥이 진짜 맛없습니다 밥 개선 시급함중국집 짬뽕밥에 나오는 밥보다 더 맛없음,266
순리대로,봄,1.0,1.0,기름이 너무 많음.. 느끼해서 도저히 먹을 수가 없음.. 메뉴판에 타 순대국집처럼 순대만 따로 있는 순대국이 적혀있지않아 그냥 보통으로 시켰는데 나중에 고기를 다 버린 후에야 선택권이 있음을 알고 화거 났다 적어도 메뉴판에 적어놨어야하는거 아닌가 직원이 안내해주면 주는메뉴라니..더더구나고기를 싫어하실줄 몰라서 안내를 못했다니.. 초면일 손님들 취향을 무슨수로 고기파와 순대대파로 종업원들이 파악할수있는지?? 가격도 비싸고 다시는 안갈듯하다,5
순리대로,문영진 : Yeongenius,5.0,3.7,"순대국밥 4.5/5- 무난하고 딱 좋은 국밥. 갠추는 다대기1숟갈 + 들깨가루 3스푼 더 넣는거 추천정식으로 나오는 머릿고리 4.5/5- 맛과 부드러운 식감은 5점만점짜리인데, 냄새에 민감하면 호불호가 좀 있을만한 냄새임.",18
순리대로,돼지런한돼지토끼,3.0,3.3,무난하게 걸리는점 하나 없이 깔끔하고편안하게 식사할 수 있는 곳입니다.맛이 막 어마어마하게 좋다기보다는잘 되어있는 프랜차이즈 느낌.혼밥석도 있어 혼밥하기도 좋아요. 저는 개인적으로 이곳의 내장탕을 좋아해요!,15
순리대로,이정호,5.0,3.8,,53
순리대로,MG,3.0,3.2,,190
순리대로,졔졔,5.0,3.6,최근 근 일년중에 먹은 음식중에 제일 맛있었음 순대국 미쳤음.. 깍두기 한입 먹은 순간 자연스레 소주한병 시킴…,52
순리대로,멋쟁이토마토,2.0,3.4,"순대국이 깔끔하거나 맛있거나 둘중에 하나는 했으면 좋겠는데, 둘다 아님. 개업 초반에는 깔끔한 인테리어, 반찬 셀프바, 솥밥이 괜찮았는데, 언제부턴가 국물맛도 이도저도 아니고 순대에서 쓴맛 나서 이제 여기는 졸업 하렵니다ㅠ 그동안 잘 먹었습니다평일에 주변 직장인들한테는 인기많은지 모르겠으나 주말에는 식사 시간에 와도 아주아주 한산함....동네 사람들이 나가떨어진 이유가 있겠죠",58
순리대로,여진구,5.0,4.7,도랏,35
순리대로,dyo,5.0,4.8,맛있게 잘묵었습니당 헤헤 @-@,234
순리대로,고재현,5.0,3.7,기대 안 하고 먹었는데 덕분에 업그레이드된 국밥충 됨,27
순리대로,Olivia shin 올리비아,5.0,4.9,순리대로 순대국 맛있게 먹고갑니다얼큰순대국보통으로 시켰는데 많이 맵지 않아서 완뚝하기 좋았어요,54
순리대로,",",5.0,3.9,순댓국 b,130
순리대로,winiewonie,3.0,3.0,맛도 제 취향에 맞고 깔끔하고 쾌적하고 다 좋은데 식사도 한 손님한테 자체 주차장이 있음에도 추가로 주차비 받는것 때문에 좀 에라에요.,1
순리대로,배부른돼지가낫다,3.0,3.9,언젠가부터 특이한 향이나는데 계속 이런거보니 뭔가 첨가가됐나보네요.맛은 괜찮은데 가격은 좀있어요,25
순리대로,봄내,1.0,1.6,후추맛이 너무 강했어요. 그리고 주차장이 텅텅 비었는데 주차비를 받다니 기분상하네요. 내가 주차하고 주차비를 내야하나요?. 가게소유의 주차장인듯한데 주차서비스가 기본이 되야지..음식값내고 주차비 또내면 그만큼 비싼 음식점이네요.,25
순리대로,Mark Bradford,5.0,4.3,,22
순리대로,SOL,3.0,3.3,가야는이유 : 깔끔한 매장에서 깔끔한 국물안가는이유 : 천~이천원 비싸게 주고 먹어야할까,"4,535"
순리대로,J,2.0,2.3,"맛은 보통, 주말엔 앞에 주차자리가 넘치는데 직접 한다고 해도 안된다고 3미터 옆에 주차해주고 발렛비 2천원;; 솥밥 무료업그레이드 이벤트 아니었음 간 것 후회할 뻔했네요",7
동천홍 학동점,김남겸,5.0,5.0,대박 맛집!! 넘 맛있습니다. 칠리새우와 연태고량주 한잔씩들하세요~ 왜 이제 왔나 싶네요. 동천홍 학동점은 사랑입니다♡♡♡,2
동천홍 학동점,태석,5.0,5.0,분위기도 좋고 맛도 너무 맛있네요^^모임 장소로 딱 입니다!!,1
동천홍 학동점,유창민(소미아빠),5.0,4.3,지인들과 8명 함께 코스 요리 먹는중인데넘 맛있네요~,4
동천홍 학동점,장종렬,5.0,5.0,"인생 역대급 맛집입니다! 음식들이 하나하나 정성스럽고 고급진 맛이 느껴져요^^룸이 있어 프라이빗하게 가족모임,회식을 즐길 수 있습니다.",1
동천홍 학동점,정용호,1.0,1.0,탕수육 한 20개 얹어놓고 3만원. ㅋㅋ 욕박고 갑니다.,4
